federation_id,global_round,client_round,timestamp,train_loss,train_accuracy,eval_loss,eval_accuracy,update_size_bytes,compression_ratio,privacy_type,noise_multiplier,clipping_norm,model_type,param_count,elapsed_seconds,ram_usage_mb,cpu_percent
Arrhythmia,1,1,2026-05-02T02:32:32,1.350978,0.468596,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,2.573,363.47,0.0
Arrhythmia,2,2,2026-05-02T02:32:35,1.084758,0.591693,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,2.55,365.54,73.4
Arrhythmia,3,3,2026-05-02T02:32:37,0.975926,0.636196,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,2.508,365.71,77.4
Arrhythmia,4,1,2026-05-02T02:32:40,0.912692,0.67163,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,2.632,360.04,0.0
Arrhythmia,4,4,2026-05-02T02:32:40,0.906973,0.6676,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,2.748,365.77,98.7
Arrhythmia,5,2,2026-05-02T02:32:43,0.847301,0.701411,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.041,361.84,99.8
Arrhythmia,5,5,2026-05-02T02:32:43,0.849523,0.700795,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.068,365.79,99.8
Arrhythmia,6,1,2026-05-02T02:32:48,0.804945,0.716637,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.952,362.68,0.0
Arrhythmia,6,6,2026-05-02T02:32:48,0.799367,0.716469,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.97,365.73,99.4
Arrhythmia,6,3,2026-05-02T02:32:48,0.793617,0.71994,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.008,362.21,99.4
Arrhythmia,7,2,2026-05-02T02:32:51,0.750497,0.736173,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.443,364.77,100.0
Arrhythmia,7,7,2026-05-02T02:32:51,0.751841,0.738748,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.567,365.74,100.0
Arrhythmia,7,4,2026-05-02T02:32:51,0.752059,0.739588,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.648,362.25,100.0
Arrhythmia,8,8,2026-05-02T02:32:55,0.70763,0.756438,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.68,365.74,99.9
Arrhythmia,8,5,2026-05-02T02:32:55,0.714916,0.751791,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.77,362.27,99.9
Arrhythmia,8,3,2026-05-02T02:32:55,0.712876,0.75084,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.774,364.91,99.9
Arrhythmia,9,9,2026-05-02T02:32:59,0.690481,0.76086,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.851,365.74,100.0
Arrhythmia,9,6,2026-05-02T02:32:59,0.680601,0.761196,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.86,362.2,100.0
Arrhythmia,9,4,2026-05-02T02:32:59,0.683141,0.761644,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.875,364.96,100.0
Arrhythmia,10,5,2026-05-02T02:33:03,0.665804,0.771552,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.602,364.96,100.0
Arrhythmia,10,10,2026-05-02T02:33:03,0.659362,0.770488,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.63,365.68,100.0
Arrhythmia,10,7,2026-05-02T02:33:03,0.668766,0.770208,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.669,362.31,100.0
Arrhythmia,11,6,2026-05-02T02:33:07,0.639851,0.78006,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.658,364.9,99.8
Arrhythmia,11,8,2026-05-02T02:33:07,0.643913,0.778101,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.69,362.32,99.8
Arrhythmia,11,11,2026-05-02T02:33:07,0.646811,0.778325,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.733,365.7,99.8
Arrhythmia,12,7,2026-05-02T02:33:11,0.626404,0.782468,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.613,365.06,100.0
Arrhythmia,12,9,2026-05-02T02:33:11,0.619286,0.786442,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.615,362.38,100.0
Arrhythmia,12,12,2026-05-02T02:33:11,0.628942,0.779613,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.624,365.89,100.0
Arrhythmia,13,13,2026-05-02T02:33:14,0.606374,0.79064,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.509,366.03,100.0
Arrhythmia,13,8,2026-05-02T02:33:15,0.605913,0.790249,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.643,365.14,100.0
Arrhythmia,13,10,2026-05-02T02:33:15,0.61044,0.788401,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.653,362.77,100.0
Arrhythmia,14,9,2026-05-02T02:33:19,0.593066,0.795399,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.8,365.15,99.9
Arrhythmia,14,14,2026-05-02T02:33:19,0.595663,0.789577,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.833,366.16,99.9
Arrhythmia,14,11,2026-05-02T02:33:19,0.601921,0.794447,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.948,362.13,99.9
Arrhythmia,15,10,2026-05-02T02:33:23,0.582984,0.797918,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.113,365.12,99.6
Arrhythmia,15,15,2026-05-02T02:33:23,0.574227,0.799933,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.198,365.86,99.6
Arrhythmia,15,12,2026-05-02T02:33:23,0.580798,0.797974,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.228,362.27,99.6
Arrhythmia,16,13,2026-05-02T02:33:27,0.563653,0.804579,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.839,362.34,99.7
Arrhythmia,16,16,2026-05-02T02:33:27,0.568395,0.801724,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.886,365.91,99.7
Arrhythmia,17,17,2026-05-02T02:33:31,0.555904,0.80318,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.661,365.85,100.0
Arrhythmia,17,12,2026-05-02T02:33:31,0.560479,0.806706,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.679,365.09,100.0
Arrhythmia,17,14,2026-05-02T02:33:31,0.556009,0.803459,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.735,362.29,100.0
Arrhythmia,18,13,2026-05-02T02:33:35,0.546657,0.812136,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.591,365.09,100.0
Arrhythmia,18,15,2026-05-02T02:33:35,0.546363,0.809897,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.664,362.33,100.0
Arrhythmia,18,18,2026-05-02T02:33:35,0.544511,0.810065,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.692,365.88,100.0
Arrhythmia,19,19,2026-05-02T02:33:39,0.542611,0.809561,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.699,365.93,100.0
Arrhythmia,19,14,2026-05-02T02:33:39,0.537471,0.813536,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.808,365.02,100.0
Arrhythmia,19,16,2026-05-02T02:33:39,0.542145,0.813648,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.84,362.27,100.0
Arrhythmia,20,17,2026-05-02T02:33:43,0.536828,0.812472,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.309,362.35,100.0
Arrhythmia,20,15,2026-05-02T02:33:43,0.532786,0.815439,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.329,365.07,100.0
Arrhythmia,20,20,2026-05-02T02:33:43,0.53321,0.815159,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.352,365.79,100.0
Arrhythmia,21,21,2026-05-02T02:33:48,0.52595,0.813815,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.996,365.92,99.8
Arrhythmia,21,16,2026-05-02T02:33:48,0.524213,0.817398,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.062,365.02,99.8
Arrhythmia,21,18,2026-05-02T02:33:48,0.526935,0.819973,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.098,362.29,99.8
Arrhythmia,22,22,2026-05-02T02:33:52,0.522414,0.815663,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.092,365.89,99.9
Arrhythmia,22,17,2026-05-02T02:33:52,0.514948,0.820701,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.11,365.11,99.9
Arrhythmia,23,18,2026-05-02T02:33:56,0.512459,0.82378,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.698,365.06,100.0
Arrhythmia,23,23,2026-05-02T02:33:56,0.509983,0.822156,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.768,365.89,100.0
Arrhythmia,23,20,2026-05-02T02:33:56,0.509961,0.820589,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.835,362.36,100.0
Arrhythmia,24,21,2026-05-02T02:34:00,0.500583,0.825235,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.046,362.32,99.9
Arrhythmia,24,24,2026-05-02T02:34:00,0.510433,0.821093,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.081,365.96,99.9
Arrhythmia,24,19,2026-05-02T02:34:00,0.502148,0.821485,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.109,365.11,99.9
Arrhythmia,25,20,2026-05-02T02:34:04,0.501427,0.822492,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.084,365.12,100.0
Arrhythmia,25,22,2026-05-02T02:34:04,0.499431,0.822716,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.15,362.76,100.0
Arrhythmia,25,25,2026-05-02T02:34:04,0.496633,0.825235,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.173,365.96,100.0
Arrhythmia,26,23,2026-05-02T02:34:09,0.49358,0.825963,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.547,362.34,99.8
Arrhythmia,26,21,2026-05-02T02:34:09,0.496988,0.822324,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.569,365.07,99.8
Arrhythmia,26,26,2026-05-02T02:34:09,0.503568,0.818574,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.579,366.12,99.8
Arrhythmia,27,22,2026-05-02T02:34:13,0.490065,0.82893,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.049,365.52,100.0
Arrhythmia,27,27,2026-05-02T02:34:13,0.487212,0.830385,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.099,366.03,100.0
Arrhythmia,27,24,2026-05-02T02:34:13,0.492661,0.826411,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.118,362.43,100.0
Arrhythmia,28,23,2026-05-02T02:34:18,0.485518,0.830049,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.122,365.09,100.0
Arrhythmia,28,28,2026-05-02T02:34:18,0.485348,0.830161,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.149,366.17,100.0
Arrhythmia,28,25,2026-05-02T02:34:18,0.483727,0.830105,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.193,362.32,100.0
Arrhythmia,29,29,2026-05-02T02:34:22,0.486833,0.831841,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.31,366.13,100.0
Arrhythmia,29,24,2026-05-02T02:34:22,0.484814,0.828538,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.34,365.16,100.0
Arrhythmia,29,26,2026-05-02T02:34:22,0.48997,0.83296,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.39,362.26,100.0
Arrhythmia,30,27,2026-05-02T02:34:27,0.483253,0.833576,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.204,362.46,100.0
Arrhythmia,30,25,2026-05-02T02:34:27,0.482283,0.836879,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.235,365.16,100.0
Arrhythmia,30,30,2026-05-02T02:34:27,0.484355,0.833464,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.302,366.12,100.0
Arrhythmia,31,26,2026-05-02T02:34:31,0.479813,0.835143,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.01,365.1,99.0
Arrhythmia,31,28,2026-05-02T02:34:31,0.474051,0.836095,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.113,362.4,99.0
Arrhythmia,31,31,2026-05-02T02:34:31,0.481434,0.833912,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.197,365.8,99.0
Arrhythmia,32,29,2026-05-02T02:34:35,0.468003,0.837886,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.962,362.49,99.9
Arrhythmia,32,27,2026-05-02T02:34:35,0.471786,0.836991,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.973,365.16,99.9
Arrhythmia,32,32,2026-05-02T02:34:35,0.468408,0.835591,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.05,365.85,99.9
Arrhythmia,33,33,2026-05-02T02:34:40,0.464291,0.837438,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.201,365.95,99.9
Arrhythmia,33,28,2026-05-02T02:34:40,0.4658,0.836767,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.201,365.04,99.9
Arrhythmia,33,30,2026-05-02T02:34:40,0.465291,0.835479,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.262,362.41,99.9
Arrhythmia,34,34,2026-05-02T02:34:44,0.462167,0.841021,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.846,366.2,99.8
Arrhythmia,34,29,2026-05-02T02:34:44,0.461907,0.837159,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.926,365.15,99.8
Arrhythmia,34,31,2026-05-02T02:34:44,0.464696,0.839566,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.95,362.41,99.8
Arrhythmia,35,35,2026-05-02T02:34:48,0.459869,0.840349,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.653,366.22,100.0
Arrhythmia,35,30,2026-05-02T02:34:48,0.459695,0.839901,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.782,365.11,100.0
Arrhythmia,35,32,2026-05-02T02:34:48,0.464958,0.838446,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.846,362.46,100.0
Arrhythmia,36,31,2026-05-02T02:34:52,0.457675,0.83951,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.905,365.08,99.0
Arrhythmia,36,33,2026-05-02T02:34:52,0.459889,0.83979,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.972,362.38,99.0
Arrhythmia,36,36,2026-05-02T02:34:52,0.459945,0.841133,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.002,366.23,99.1
Arrhythmia,37,32,2026-05-02T02:34:56,0.455192,0.841805,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.528,365.15,99.9
Arrhythmia,37,34,2026-05-02T02:34:56,0.452241,0.843036,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.824,362.68,100.0
Arrhythmia,37,37,2026-05-02T02:34:56,0.456517,0.838838,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.862,365.84,100.0
Arrhythmia,38,33,2026-05-02T02:35:00,0.447122,0.841469,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.027,365.07,100.0
Arrhythmia,38,38,2026-05-02T02:35:00,0.44824,0.844436,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.038,366.26,100.0
Arrhythmia,38,35,2026-05-02T02:35:00,0.453016,0.843428,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.066,362.45,100.0
Arrhythmia,39,39,2026-05-02T02:35:04,0.44244,0.847347,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.757,366.13,100.0
Arrhythmia,39,36,2026-05-02T02:35:04,0.445282,0.844828,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.807,362.47,100.0
Arrhythmia,39,34,2026-05-02T02:35:04,0.447137,0.844996,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.834,365.51,100.0
Arrhythmia,40,35,2026-05-02T02:35:08,0.445861,0.842644,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.801,365.14,100.0
Arrhythmia,40,40,2026-05-02T02:35:08,0.446296,0.843764,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.944,366.23,100.0
Arrhythmia,40,37,2026-05-02T02:35:08,0.444146,0.843428,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.97,362.82,100.0
Arrhythmia,41,41,2026-05-02T02:35:13,0.440062,0.844716,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.08,366.26,99.5
Arrhythmia,41,36,2026-05-02T02:35:13,0.43934,0.846227,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.155,365.18,99.5
Arrhythmia,41,38,2026-05-02T02:35:13,0.436713,0.845443,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.183,362.41,99.5
Arrhythmia,42,42,2026-05-02T02:35:17,0.433803,0.847794,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.924,366.31,100.0
Arrhythmia,42,37,2026-05-02T02:35:17,0.4294,0.848466,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.981,365.52,100.0
Arrhythmia,42,39,2026-05-02T02:35:17,0.434737,0.849978,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.001,362.45,100.0
Arrhythmia,43,40,2026-05-02T02:35:21,0.428088,0.852161,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.012,362.45,100.0
Arrhythmia,43,43,2026-05-02T02:35:21,0.434011,0.847347,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.023,365.82,100.0
Arrhythmia,43,38,2026-05-02T02:35:21,0.435077,0.846507,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.046,365.11,100.0
Arrhythmia,44,44,2026-05-02T02:35:25,0.42939,0.851769,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.086,366.0,100.0
Arrhythmia,44,41,2026-05-02T02:35:25,0.430627,0.851433,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.095,362.36,100.0
Arrhythmia,44,39,2026-05-02T02:35:25,0.432477,0.848634,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.15,365.16,100.0
Arrhythmia,45,42,2026-05-02T02:35:30,0.422471,0.853784,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.197,362.41,99.9
Arrhythmia,45,45,2026-05-02T02:35:30,0.422137,0.853224,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.199,366.42,99.9
Arrhythmia,45,40,2026-05-02T02:35:30,0.427701,0.851153,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.228,365.16,99.9
Arrhythmia,46,46,2026-05-02T02:35:34,0.420846,0.856527,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.098,366.0,99.4
Arrhythmia,46,41,2026-05-02T02:35:34,0.420206,0.856415,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.15,365.06,99.4
Arrhythmia,46,43,2026-05-02T02:35:34,0.42146,0.853728,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.15,362.4,99.4
Arrhythmia,47,44,2026-05-02T02:35:39,0.418741,0.85524,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.322,362.43,100.0
Arrhythmia,47,47,2026-05-02T02:35:39,0.420691,0.855575,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.342,366.51,100.0
Arrhythmia,47,42,2026-05-02T02:35:39,0.41873,0.859046,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,4.352,365.12,100.0
Arrhythmia,1,1,2026-05-02T11:33:27,0.431095,0.851041,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,2.169,353.15,0.0
Arrhythmia,1,1,2026-05-02T11:37:40,0.432747,0.851601,,,513100,2.0,dpsgd,0.8,1.2,kan,128275,2.015,350.52,0.0
Arrhythmia,2,2,2026-05-02T11:37:42,0.435291,0.851097,0.442243,0.859081,513100,2.0,dpsgd,0.8,1.2,kan,128275,1.935,353.3,53.7
Arrhythmia,3,3,2026-05-02T11:37:45,0.434326,0.851825,0.499712,0.832953,513100,2.0,dpsgd,0.8,1.2,kan,128275,2.011,354.87,55.0
Arrhythmia,4,4,2026-05-02T11:37:48,0.442135,0.847235,0.457982,0.850722,513100,2.0,dpsgd,0.8,1.2,kan,128275,2.125,354.88,57.8
Arrhythmia,5,5,2026-05-02T11:37:51,0.443565,0.846843,0.496239,0.836835,513100,2.0,dpsgd,0.8,1.2,kan,128275,2.129,354.89,58.1
Arrhythmia,6,6,2026-05-02T11:37:54,0.445926,0.844996,0.507058,0.827243,513100,2.0,dpsgd,0.8,1.2,kan,128275,2.054,354.29,56.5
Arrhythmia,7,7,2026-05-02T11:37:57,0.444467,0.841189,0.534121,0.80888,513100,2.0,dpsgd,0.8,1.2,kan,128275,2.123,355.06,57.4
Arrhythmia,8,8,2026-05-02T11:38:00,0.44733,0.840573,0.461684,0.844418,513100,2.0,dpsgd,0.8,1.2,kan,128275,2.124,355.54,55.7
Arrhythmia,9,9,2026-05-02T11:38:03,0.449196,0.841917,0.519614,0.812763,513100,2.0,dpsgd,0.8,1.2,kan,128275,2.235,356.83,62.1
